Date,DesignBuilder,Model,Error,Abs_Error,Pct_Error,Abs_Pct_Error,Year,Month_No,Month
2020-08-12,5960.2539,5982.573986,22.32008600000063,22.32008600000063,0.37448213405809155,0.37448213405809155,2020,8,2020-08
2020-08-13,6009.53315,5704.924246,-304.6089040000006,304.6089040000006,-5.068761522681685,5.068761522681685,2020,8,2020-08
2020-08-14,6728.47219,6106.063909,-622.408281,622.408281,-9.250365661390955,9.250365661390955,2020,8,2020-08
2020-08-15,6412.5171,5535.248741,-877.2683589999997,877.2683589999997,-13.68056170953524,13.68056170953524,2020,8,2020-08
2020-08-16,4909.62427,5736.710771,827.0865009999998,827.0865009999998,16.846228051581626,16.846228051581626,2020,8,2020-08
2020-08-17,4792.69304,5909.205564,1116.5125239999998,1116.5125239999998,23.296140910372173,23.296140910372173,2020,8,2020-08
2020-08-18,5880.54347,5969.158739,88.61526900000081,88.61526900000081,1.5069231177709637,1.5069231177709637,2020,8,2020-08
2020-08-19,6239.5746,5320.171243,-919.4033570000001,919.4033570000001,-14.735032689568294,14.735032689568294,2020,8,2020-08
2020-08-20,6170.99074,5315.186175,-855.8045650000004,855.8045650000004,-13.868187476813493,13.868187476813493,2020,8,2020-08
2020-08-21,6723.25628,5208.25404,-1515.0022399999998,1515.0022399999998,-22.53375710973195,22.53375710973195,2020,8,2020-08
2020-08-22,7072.33277,5581.296487,-1491.0362830000004,1491.0362830000004,-21.0826658118351,21.0826658118351,2020,8,2020-08
2020-08-23,5118.12595,4779.909955,-338.21599499999957,338.21599499999957,-6.608199921301264,6.608199921301264,2020,8,2020-08
2020-08-24,5087.569,5116.584618,29.01561799999945,29.01561799999945,0.5703238226351219,0.5703238226351219,2020,8,2020-08
2020-08-25,5940.81405,4841.01869,-1099.79536,1099.79536,-18.512536341715663,18.512536341715663,2020,8,2020-08
2020-08-26,6416.83146,4872.083584,-1544.7478760000004,1544.7478760000004,-24.07337461844448,24.07337461844448,2020,8,2020-08
2020-08-27,5697.07236,4879.330906,-817.741454,817.741454,-14.353713667768824,14.353713667768824,2020,8,2020-08
2020-08-28,5534.68971,4483.893536,-1050.796174,1050.796174,-18.985638383691796,18.985638383691796,2020,8,2020-08
2020-08-29,6025.74735,4960.359884,-1065.3874659999992,1065.3874659999992,-17.68058639232525,17.68058639232525,2020,8,2020-08
2020-08-30,4938.53747,4370.562524,-567.9749460000003,567.9749460000003,-11.500873476211575,11.500873476211575,2020,8,2020-08
2020-08-31,4752.14444,4573.462184,-178.68225600000005,178.68225600000005,-3.7600341962669814,3.7600341962669814,2020,8,2020-08
2020-09-01,5348.83472,4230.322923,-1118.5117970000001,1118.5117970000001,-20.911317241075643,20.911317241075643,2020,9,2020-09
2020-09-02,5626.2162,4437.02925,-1189.1869500000003,1189.1869500000003,-21.136531333438633,21.136531333438633,2020,9,2020-09
2020-09-03,5288.32102,2730.716815,-2557.604205,2557.604205,-48.36325547044797,48.36325547044797,2020,9,2020-09
2020-09-04,5373.86932,2569.483345,-2804.3859749999997,2804.3859749999997,-52.18560050507517,52.18560050507517,2020,9,2020-09
2020-09-05,5180.03288,2615.733699,-2564.299181,2564.299181,-49.503530969865196,49.503530969865196,2020,9,2020-09
2020-09-06,4508.53129,2796.76638,-1711.7649099999999,1711.7649099999999,-37.96724032495292,37.96724032495292,2020,9,2020-09
2020-09-07,4638.84846,2553.928359,-2084.920101,2084.920101,-44.944777113930556,44.944777113930556,2020,9,2020-09
2020-09-08,4795.02584,2526.574978,-2268.450862,2268.450862,-47.30841788331218,47.30841788331218,2020,9,2020-09
2020-09-09,4710.9731,2488.910105,-2222.0629950000002,2222.0629950000002,-47.16781326983167,47.16781326983167,2020,9,2020-09
2020-09-10,4737.46557,2527.923611,-2209.541959,2209.541959,-46.639747062056216,46.639747062056216,2020,9,2020-09
2020-09-11,4792.61308,2414.074696,-2378.538384,2378.538384,-49.62925953538482,49.62925953538482,2020,9,2020-09
2020-09-12,4750.38634,2485.269314,-2265.117026,2265.117026,-47.68279596391732,47.68279596391732,2020,9,2020-09
2020-09-13,4576.50922,2485.95628,-2090.55294,2090.55294,-45.68007709596617,45.68007709596617,2020,9,2020-09
2020-09-14,4884.97674,2410.578304,-2474.398436,2474.398436,-50.65322861701077,50.65322861701077,2020,9,2020-09
2020-09-15,5290.87768,2458.274143,-2832.6035369999995,2832.6035369999995,-53.53749809237699,53.53749809237699,2020,9,2020-09
2020-09-16,6226.65791,2412.531643,-3814.126267,3814.126267,-61.25479064578963,61.25479064578963,2020,9,2020-09
2020-09-17,5942.26481,2450.084453,-3492.1803569999997,3492.1803569999997,-58.76850777708778,58.76850777708778,2020,9,2020-09
2020-09-18,5792.43871,2413.047545,-3379.3911650000005,3379.3911650000005,-58.34142291684257,58.34142291684257,2020,9,2020-09
2020-09-19,5506.99133,2401.281697,-3105.709633,3105.709633,-56.39576035068862,56.39576035068862,2020,9,2020-09
2020-09-20,4704.97932,2349.029569,-2355.9497510000006,2355.9497510000006,-50.07354104587224,50.07354104587224,2020,9,2020-09
2020-09-21,4456.24125,2402.963443,-2053.277807,2053.277807,-46.0764507980801,46.0764507980801,2020,9,2020-09
2020-09-22,5091.52384,2372.306749,-2719.217091,2719.217091,-53.40674376573281,53.40674376573281,2020,9,2020-09
2020-09-23,5426.34214,2379.3925,-3046.94964,3046.94964,-56.15107859748777,56.15107859748777,2020,9,2020-09
2020-09-24,5330.67924,2331.619599,-2999.0596410000003,2999.0596410000003,-56.26036581784651,56.26036581784651,2020,9,2020-09
2020-09-25,4874.75012,2270.949528,-2603.8005919999996,2603.8005919999996,-53.414032061196195,53.414032061196195,2020,9,2020-09
2020-09-26,5071.59559,2301.274103,-2770.3214869999997,2770.3214869999997,-54.62425853635542,54.62425853635542,2020,9,2020-09
2020-09-27,4640.46491,2340.432491,-2300.0324189999997,2300.0324189999997,-49.564698012122236,49.564698012122236,2020,9,2020-09
2020-09-28,4665.56656,2290.085324,-2375.481236,2375.481236,-50.91517194001837,50.91517194001837,2020,9,2020-09
2020-09-29,5211.39316,2191.809054,-3019.584106,3019.584106,-57.94197469453638,57.94197469453638,2020,9,2020-09
2020-09-30,4988.7712,2249.251348,-2739.5198520000004,2739.5198520000004,-54.91372007599787,54.91372007599787,2020,9,2020-09
2020-10-01,4294.60001,2281.376048,-2013.223962,2013.223962,-46.878031884510705,46.878031884510705,2020,10,2020-10
2020-10-02,4262.10312,2292.38109,-1969.72203,1969.72203,-46.21479055157164,46.21479055157164,2020,10,2020-10
2020-10-03,4278.22433,2247.669507,-2030.554823,2030.554823,-47.462560781612865,47.462560781612865,2020,10,2020-10
2020-10-04,4071.480879,2160.903059,-1910.57782,1910.57782,-46.925869893051264,46.925869893051264,2020,10,2020-10
2020-10-05,4151.87746,2205.781624,-1946.0958359999995,1946.0958359999995,-46.87267037018958,46.87267037018958,2020,10,2020-10
2020-10-06,3960.940558,2187.096615,-1773.8439429999999,1773.8439429999999,-44.783402250693406,44.783402250693406,2020,10,2020-10
2020-10-07,3864.667461,2140.193272,-1724.474189,1724.474189,-44.62154134611583,44.62154134611583,2020,10,2020-10
2020-10-08,4304.10373,2139.561435,-2164.5422949999997,2164.5422949999997,-50.290198163974075,50.290198163974075,2020,10,2020-10
2020-10-09,4328.40849,2165.046075,-2163.3624149999996,2163.3624149999996,-49.98055105006967,49.98055105006967,2020,10,2020-10
2020-10-10,4383.15913,2111.681773,-2271.477357,2271.477357,-51.82283575910237,51.82283575910237,2020,10,2020-10
2020-10-11,4063.83664,2160.831919,-1903.0047209999998,1903.0047209999998,-46.82778589741737,46.82778589741737,2020,10,2020-10
2020-10-12,4123.811697,2105.803163,-2018.008534,2018.008534,-48.935516029213105,48.935516029213105,2020,10,2020-10
2020-10-13,4505.588597,2050.602034,-2454.986563,2454.986563,-54.48758825061453,54.48758825061453,2020,10,2020-10
2020-10-14,5065.34675,2074.677864,-2990.6688859999995,2990.6688859999995,-59.04174054816681,59.04174054816681,2020,10,2020-10
2020-10-15,5209.03005,2101.739939,-3107.2901110000003,3107.2901110000003,-59.65199050829051,59.65199050829051,2020,10,2020-10
2020-10-16,4895.07957,2067.810603,-2827.268967,2827.268967,-57.75736485117034,57.75736485117034,2020,10,2020-10
2020-10-17,4544.28932,1968.085648,-2576.2036719999996,2576.2036719999996,-56.69101350263499,56.69101350263499,2020,10,2020-10
2020-10-18,3808.910023,1979.739616,-1829.1704069999998,1829.1704069999998,-48.02346067390943,48.02346067390943,2020,10,2020-10
2020-10-19,3519.198505,2103.419246,-1415.779259,1415.779259,-40.23016198115826,40.23016198115826,2020,10,2020-10
2020-10-20,3336.95154,1932.388864,-1404.562676,1404.562676,-42.09119189066797,42.09119189066797,2020,10,2020-10
2020-10-21,3406.408456,1941.992853,-1464.4156030000001,1464.4156030000001,-42.99001784182983,42.99001784182983,2020,10,2020-10
2020-10-22,2846.500333,1994.705408,-851.7949249999999,851.7949249999999,-29.92428685586245,29.92428685586245,2020,10,2020-10
2020-10-23,2996.533135,2681.893892,-314.6392430000001,314.6392430000001,-10.500108920037023,10.500108920037023,2020,10,2020-10
2020-10-24,3447.957759,1958.735681,-1489.2220779999998,1489.2220779999998,-43.19142466617439,43.19142466617439,2020,10,2020-10
2020-10-25,3485.519398,1986.076722,-1499.442676,1499.442676,-43.01920330325471,43.01920330325471,2020,10,2020-10
2020-10-26,3672.353932,2004.418183,-1667.935749,1667.935749,-45.41870908645305,45.41870908645305,2020,10,2020-10
2020-10-27,3907.372018,2865.629069,-1041.742949,1041.742949,-26.66096149025552,26.66096149025552,2020,10,2020-10
2020-10-28,3597.226737,2933.879218,-663.3475189999999,663.3475189999999,-18.440525646521124,18.440525646521124,2020,10,2020-10
2020-10-29,3719.073545,2847.83774,-871.2358050000003,871.2358050000003,-23.426151552482953,23.426151552482953,2020,10,2020-10
2020-10-30,3764.241276,1871.66009,-1892.5811860000001,1892.5811860000001,-50.277892601271176,50.277892601271176,2020,10,2020-10
2020-10-31,3434.227809,2849.932684,-584.2951250000001,584.2951250000001,-17.013872040426428,17.013872040426428,2020,10,2020-10
2020-11-01,3918.546648,3224.847341,-693.6993069999999,693.6993069999999,-17.70297432478083,17.70297432478083,2020,11,2020-11
2020-11-02,4111.599611,2913.945453,-1197.6541579999998,1197.6541579999998,-29.128666974183155,29.128666974183155,2020,11,2020-11
2020-11-03,3619.318067,3132.156716,-487.1613510000002,487.1613510000002,-13.460031475039747,13.460031475039747,2020,11,2020-11
2020-11-04,3938.281051,2882.393603,-1055.887448,1055.887448,-26.81087089332772,26.81087089332772,2020,11,2020-11
2020-11-05,3131.47342,3279.253223,147.77980300000036,147.77980300000036,4.719177945313691,4.719177945313691,2020,11,2020-11
2020-11-06,2953.958835,3076.544578,122.5857430000001,122.5857430000001,4.149879867909537,4.149879867909537,2020,11,2020-11
2020-11-07,2911.71117,2867.186624,-44.5245460000001,44.5245460000001,-1.5291539373391936,1.5291539373391936,2020,11,2020-11
2020-11-08,3813.017232,2955.071719,-857.9455130000001,857.9455130000001,-22.500436289662172,22.500436289662172,2020,11,2020-11
2020-11-09,4852.605619,3242.342286,-1610.2633329999999,1610.2633329999999,-33.183478308955074,33.183478308955074,2020,11,2020-11
2020-11-10,4154.923206,3411.019799,-743.9034070000002,743.9034070000002,-17.90414335277609,17.90414335277609,2020,11,2020-11
2020-11-11,3222.763448,3129.568929,-93.19451900000013,93.19451900000013,-2.8917579742886583,2.8917579742886583,2020,11,2020-11
2020-11-12,2771.542867,3122.420331,350.8774639999997,350.8774639999997,12.660004944458962,12.660004944458962,2020,11,2020-11
2020-11-13,2996.052373,3374.29878,378.2464070000001,378.2464070000001,12.624826268349084,12.624826268349084,2020,11,2020-11
2020-11-14,3698.843281,3268.039716,-430.8035649999997,430.8035649999997,-11.646980752413223,11.646980752413223,2020,11,2020-11
2020-11-15,3235.47125,3515.101174,279.62992399999985,279.62992399999985,8.642633557630896,8.642633557630896,2020,11,2020-11
2020-11-16,4482.902618,3597.409319,-885.4932990000002,885.4932990000002,-19.75267754968663,19.75267754968663,2020,11,2020-11
2020-11-17,3497.64016,3262.61241,-235.02774999999974,235.02774999999974,-6.719609200736068,6.719609200736068,2020,11,2020-11
2020-11-18,2874.823906,3529.174119,654.3502129999997,654.3502129999997,22.761401546519618,22.761401546519618,2020,11,2020-11
2020-11-19,2726.959606,3163.239434,436.2798280000002,436.2798280000002,15.998763862877704,15.998763862877704,2020,11,2020-11
2020-11-20,2710.61914,3688.778153,978.1590130000004,978.1590130000004,36.08618409593317,36.08618409593317,2020,11,2020-11
2020-11-21,2751.192279,3968.367309,1217.1750300000003,1217.1750300000003,44.241728914796816,44.241728914796816,2020,11,2020-11
2020-11-22,3684.502401,3656.724456,-27.777945000000273,27.777945000000273,-0.7539130655054299,0.7539130655054299,2020,11,2020-11
2020-11-23,4712.987126,3749.576489,-963.410637,963.410637,-20.441614017682763,20.441614017682763,2020,11,2020-11
2020-11-24,3538.177087,4314.672731,776.4956439999996,776.4956439999996,21.946206334697223,21.946206334697223,2020,11,2020-11
2020-11-25,3552.324619,3894.475449,342.15083000000004,342.15083000000004,9.631744468677457,9.631744468677457,2020,11,2020-11
2020-11-26,2507.853747,3821.546717,1313.69297,1313.69297,52.383157174595794,52.383157174595794,2020,11,2020-11
2020-11-27,2653.840695,3964.538229,1310.697534,1310.697534,49.388704320852234,49.388704320852234,2020,11,2020-11
2020-11-28,2983.007484,3780.588084,797.5805999999998,797.5805999999998,26.737465604025275,26.737465604025275,2020,11,2020-11
2020-11-29,3700.517965,3877.969563,177.4515980000001,177.4515980000001,4.795317835999213,4.795317835999213,2020,11,2020-11
2020-11-30,5603.919761,3690.420501,-1913.49926,1913.49926,-34.145729089785235,34.145729089785235,2020,11,2020-11
2020-12-01,3592.870577,3796.881806,204.01122899999973,204.01122899999973,5.6782237107562725,5.6782237107562725,2020,12,2020-12
2020-12-02,3319.927693,4084.727155,764.799462,764.799462,23.036630093256672,23.036630093256672,2020,12,2020-12
2020-12-03,2755.136275,4154.0552,1398.918925,1398.918925,50.77494487999509,50.77494487999509,2020,12,2020-12
2020-12-04,3129.482208,3760.113442,630.631234,630.631234,20.15129635145061,20.15129635145061,2020,12,2020-12
2020-12-05,2776.592815,4245.122002,1468.529187,1468.529187,52.88961273207069,52.88961273207069,2020,12,2020-12
2020-12-06,4327.934092,4065.623494,-262.3105980000005,262.3105980000005,-6.060873211652421,6.060873211652421,2020,12,2020-12
2020-12-07,5739.586927,4080.865807,-1658.7211200000002,1658.7211200000002,-28.89966022114051,28.89966022114051,2020,12,2020-12
2020-12-08,4280.122153,4095.071911,-185.05024200000025,185.05024200000025,-4.323480391098086,4.323480391098086,2020,12,2020-12
2020-12-09,3214.02485,3764.407596,550.3827460000002,550.3827460000002,17.12440854338759,17.12440854338759,2020,12,2020-12
2020-12-10,3372.861957,3952.793443,579.931486,579.931486,17.194047470469894,17.194047470469894,2020,12,2020-12
2020-12-11,3160.792578,3931.219028,770.4264499999999,770.4264499999999,24.374470357921723,24.374470357921723,2020,12,2020-12
2020-12-12,2659.535433,3799.412902,1139.877469,1139.877469,42.86002189917053,42.86002189917053,2020,12,2020-12
2020-12-13,5236.45725,4442.587581,-793.8696690000006,793.8696690000006,-15.160434452128882,15.160434452128882,2020,12,2020-12
2020-12-14,6678.518215,4002.179701,-2676.338514,2676.338514,-40.07383715730421,40.07383715730421,2020,12,2020-12
2020-12-15,3999.228757,4195.337554,196.10879699999987,196.10879699999987,4.903665404404369,4.903665404404369,2020,12,2020-12
2020-12-16,3949.666039,3956.524625,6.858585999999832,6.858585999999832,0.1736497701900976,0.1736497701900976,2020,12,2020-12
2020-12-17,3582.509691,3837.907947,255.39825599999995,255.39825599999995,7.129031824857663,7.129031824857663,2020,12,2020-12
2020-12-18,3110.433591,4214.621523,1104.1879319999998,1104.1879319999998,35.499485833581325,35.499485833581325,2020,12,2020-12
2020-12-19,2967.53958,4093.913865,1126.3742849999999,1126.3742849999999,37.95650418923814,37.95650418923814,2020,12,2020-12
2020-12-20,4529.570677,4428.95309,-100.61758699999973,100.61758699999973,-2.2213493104525353,2.2213493104525353,2020,12,2020-12
2020-12-21,5821.159933,3622.381586,-2198.778347,2198.778347,-37.772168645207366,37.772168645207366,2020,12,2020-12
2020-12-22,3503.381058,4135.783884,632.4028260000005,632.4028260000005,18.051214399184563,18.051214399184563,2020,12,2020-12
2020-12-23,3410.225558,4047.809355,637.5837969999998,637.5837969999998,18.696235370833488,18.696235370833488,2020,12,2020-12
2020-12-24,3179.474066,3943.276302,763.802236,763.802236,24.022911341463352,24.022911341463352,2020,12,2020-12
2020-12-25,3904.123181,4262.286264,358.16308300000037,358.16308300000037,9.17396983637849,9.17396983637849,2020,12,2020-12
2020-12-26,3918.831754,4164.008297,245.1765430000005,245.1765430000005,6.256368182934768,6.256368182934768,2020,12,2020-12
2020-12-27,6007.836438,4204.372284,-1803.4641540000002,1803.4641540000002,-30.018529509108454,30.018529509108454,2020,12,2020-12
2020-12-28,6783.13286,4084.444485,-2698.6883749999997,2698.6883749999997,-39.785279614882846,39.785279614882846,2020,12,2020-12
2020-12-29,4645.977317,4109.157229,-536.8200879999995,536.8200879999995,-11.554513751837145,11.554513751837145,2020,12,2020-12
2020-12-30,3418.919824,4055.295031,636.375207,636.375207,18.61334104803506,18.61334104803506,2020,12,2020-12
2020-12-31,3576.124472,3538.821855,-37.30261699999983,37.30261699999983,-1.0431017514090553,1.0431017514090553,2020,12,2020-12
2021-01-01,4650.709918,3930.465374,-720.2445439999997,720.2445439999997,-15.486765605663383,15.486765605663383,2021,1,2021-01
2021-01-02,3833.34074,4398.035599,564.6948589999997,564.6948589999997,14.73114177165476,14.73114177165476,2021,1,2021-01
2021-01-03,4738.165086,3968.814383,-769.3507030000001,769.3507030000001,-16.2373131589109,16.2373131589109,2021,1,2021-01
2021-01-04,6991.230577,3934.845216,-3056.385361,3056.385361,-43.717416087734335,43.717416087734335,2021,1,2021-01
2021-01-05,4076.746709,3853.530246,-223.2164630000002,223.2164630000002,-5.475357654848118,5.475357654848118,2021,1,2021-01
2021-01-06,4434.41657,3951.710395,-482.70617500000026,482.70617500000026,-10.88544946962437,10.88544946962437,2021,1,2021-01
2021-01-07,3342.7172,3983.504062,640.7868619999999,640.7868619999999,19.169640255538216,19.169640255538216,2021,1,2021-01
2021-01-08,3490.351377,2678.639812,-811.7115650000001,811.7115650000001,-23.255869605245195,23.255869605245195,2021,1,2021-01
2021-01-09,2982.132097,2692.512832,-289.61926500000027,289.61926500000027,-9.711818778630054,9.711818778630054,2021,1,2021-01
